,Unnamed: 0,username,full_text,tweet_clean,english_text,sentiment,label
54,54,mosmarth,@AliyyRizz927 1. generative ai tidak berproses kreatif mereka mempelajari dataset dalam jumlah besar foto orang duduk jutaaan kemudian ambil pola visual oh nggambar orang duduk gini berdasarkan peta pola pixelnya. Tidak ada proses melihat merenung memberikan makna. dataset direduksi, generative ai proses kreatif ajar dataset foto orang duduk jutaaan ambil pola visual oh nggambar orang duduk gin dasar peta pola pixelnya  proses renung makna  dataset reduksi,generative ai creative process teach dataset photo people sitting millions take visual pattern oh drawing people sitting gin basic map pixel pattern process reflection meaning dataset reduction,0.1666666666666666,positive
55,55,DutaAdijaya,@AsahPolaPikir Yg berhubungan dengan trias politica. Karena mereka akan membuat kebijakan yang menguntungkan mereka sendiri yaitu tidak akan pernah digantikan oleh AI. Masalah pekerjaan lain seperti illustrator atau writer digantikan dengan AI mereka sudah tidak peduli.,yg hubung trias politica  bijak untung ganti ai  kerja illustrator writer ganti ai peduli ,who is connected to trias politica wisely profit change ai work illustrator writer change ai care,0.7,positive
56,56,Has_Bando,Pernah dicurhatin sama temen seorang dosen Dia bilang lebih dari setengah mahasiswa dia selalu pake AI buat ngerjain tugas Ditegur tidak diluluskan tapi tetep gak kapok. Ada yang malah jadi pake joki tugas/skripsi ,dicurhatin temen dosen bilang mahasiswa pake ai ngerjain tugas tegur lulus tetep gak kapok  pake joki tugas skripsi,I was worried by a lecturer friend who said that students use AI to do assignments and pass but don't give up on using Jockey for thesis assignments.,0.0,neutral
57,57,TogaHQ,Selain alim artinya mengetahui atau berilmu AI ini juga punya adab. Lihat betapa tawaduk ia mengakui fatwa akhir tetap harus dari ulama meskipun faktanya hafalan hadisnya lebih banyak daripada mereka.,alim beril ai adab  lihat betapa tawaduk aku fatwa ulama fakta hafal hadis ,alim beril ai adab look how humble I am fatwa ulama facts memorized hadith,-0.2,negative
58,58,erenyuh,@Strategi_Bisnis AI itu emang dibutuhin emang. Asal tidak terlalu disruptif dan cause exploitation for human labors. AI emang gak bisa fully replacing human because they don't have that complexity of decision making plus CREATIVITY like us human.,ai emang dibutuhin emang  disruptif cause exploitation for human labors  ai emang gak fully replacing human because they do n t have that complexity of decision making plus creativity like us human ,AI is indeed needed and is indeed disruptive cause exploitation for human labors AI is not fully replacing human because they do not have that complexity of decision making plus creativity like us humans,0.0,neutral
59,59,NamizoOzy,@SinarOnline AI kecergasan buatan langkah penjimatan guna tenaga manusia. Inilah kesannya. Ramai akan diberhentikan pekerjaan.,ai cergas buat langkah jimat tenaga manusia  kesan  ramai henti kerja ,AI is smart to take steps to save human energy when people are busy stopping work,0.1047619047619047,positive
60,60,DrEvaChaniago,Masalah kesehatan saat ini : Sistem kesehatan BPJS spt asuransi kesehatan bukan jaminan kesehatan rakyat suai tujuannya shg banyak syarat yg harus dipenuhi ketika pasien ingin mendapatkan pelayanan kesehatan. Terutama yg membuat rumit adalah Sistem rujukan BPJS berjenjang.,sehat  sistem sehat bpjs spt asuransi sehat jamin sehat rakyat suai tuju shg syarat yg penuh pasien layan sehat  yg rumit sistem rujuk bpjs jenjang ,healthy system healthy bpjs like healthy insurance guarantees people's health according to the goal so that the full requirements of patients provide complicated health services bpjs referral system levels,0.27,positive
61,61,Divipromedia,Mengungkap Dahsyatnya Kekuatan AI: Masa Depan dan Pengaruhnya di Kehidupan https://t.co/8OwpituGBQ via @YouTube,ungkap dahsyat kuat ai  pengaruh hidup via,reveal the powerful power of ai's influence on life via,0.3,positive
62,62,zickje,@mamamedusaaa @izudinsyafi96 @nikakmal00 @Ap0k4L1p5 Bagi pendapat saya Teknologi AI sama macam zaman dulu bila mana banyak pekerja hilang kerja digantikan dengan mesin. Apa boleh buat adapt dengan kemajuan mesin dan tambahkan kemahiran untuk tidak ketinggalan.,dapat teknologi ai zaman kerja hilang kerja ganti mesin  adapt maju mesin tambah mahir tinggal ,"Get AI technology, work time, work loss, replace machine, adapt, advance, machine becomes more proficient",0.5,positive
63,63,nairkivm,@ismailfahmi Kalau cocokologi macam itu mah saya usul.. AI itu sebenarnya berasal dari bhs Jepang ai yg artinya cinta karena penemunya itu seorang wibu yg gagal menemukan cinta alami dan akhirnya beralih ke cinta thd makhluk artifisial bernama Waifu (diconnect pakai WiFi),cocokologi mah usul  ai asal bhs jepang ai yg cinta temu wibu yg gagal temu cinta alami alih cinta thd makhluk artifisial nama waifu  diconnect pakai wifi ,cococology is the origin of the Japanese language ai who loves to meet wibu who failed to meet natural love turns into love towards artificial creatures called waifu connected using wifi,0.0,neutral
64,64,amelioputri,Bukan pongrekunnya deng tp dharma-kun. Ajir skrg dia blg AI alias artificial intelligence adalah alat mata2 krn iNteLLegEnT trus skrg dia dukung mas pram jd capres dan mau jd staf ahli apeeeeeeehhhh wkwkwk,pongrekunnya deng tp dharmakun  ajir skrg blg ai alias artificial intelligence alat mata krn intellegent trus skrg dukung mas pram jd capres jd staf ahli apeeeeeeehhhh wkwkwk,pongrekunnya deng tp dharmakun ajir now says ai aka artificial intelligence eye tool because it's intelligent then now support mas pram to become a presidential candidate to become an expert staff whateeeeeeehhhh wkwkwk,0.1,positive
65,65,AryBandung,Di era informasi yg melimpah kita disuguhi lautan data dan opini. Tapi di balik algoritma dan kecanggihan teknologi seringkali tersembunyi metodologi yg lemah dan logika yg cacat. Tanpa landasan filosofi yg kokoh dan pengujian empiris yg ketat konten digital yg kita konsumsi,era informasi yg limpah suguh laut data opini  algoritma canggih teknologi seringkali sembunyi metodologi yg lemah logika yg cacat  landas filosofi yg kokoh uji empiris yg ketat konten digital yg konsumsi,"the era of abundant information presents a sea of ​​data, opinions, sophisticated algorithms, technology often hides weak methodology, flawed logic, solid philosophical foundation, rigorous empirical testing, digital content that is consumed",0.040625,positive
66,66,omongomongcom,Sebagian besar tantangan dalam AI adalah bagaimana mengembangkan sistem yang tidak hanya mampu mengolah data dengan cepat tetapi juga dapat memahami konteks dan memfilter informasi yang tidak relevan. Ulasan Mohamad Rachmat Randhani: https://t.co/2XlpiVOygY,tantang ai kembang sistem olah data cepat paham konteks filter informasi relevan  ulas mohamad rachmat randhani ,challenge ai develop fast data processing system understand context filter relevant information review mohamad rachmat randhani,0.3,positive
67,67,utajoryu11991,@_GarudaHitam_ @mosmarth @PartaiSocmed 1. Ga ada yang takut 2. AI ga terinspirasi dia ditrain pake data karya manusia yg dimasukin tanpa izin dan lisensi 3. Ga ada yg nolak kemajuan zaman. Ini soal etik saja. 4. Mungkin nanti situ bisa implan AI di otak biar biar ga kalah sama artist beneran. XD, ga takut  ai ga inspirasi ditrain pake data karya manusia yg dimasukin izin lisensi  ga yg nolak maju zaman  etik   situ implan ai otak biar biar ga kalah artist beneran  xd,"not afraid of AI not being inspired by being trained using human work data that is entered with a license permit, those who refuse to progress in the ethical era, implant AI in the brain so that they are not inferior to real artists xd",0.175,positive
68,68,Loverboxs,Kita semua yg buat AI tambah baik dia naik taraf dia. Bg laju dia punya proses. Bg kuat ingatan bg cerdik bijak pandai. Siapa yg salah. Kita semua org yg membangunkan generasi AI yg malas utk berfikir kritikal malas nak mengingati memori yg ada. Malas utk bekerja. Masing2,yg ai taraf  bg laju proses  bg kuat ingat bg cerdik bijak pandai  yg salah  org yg bangun generasi ai yg malas utk berfikir kritikal malas nak ingat memori yg  malas utk  masing,"which is the level of process speed, strong memory, clever, wise, clever, wrong people who wake up, AI generation, lazy to think critically, lazy to remember, lazy memory for everyone",0.0270833333333333,positive
69,69,Rickyz3r0,@ismailfahmi Tanya pendapat dari AI nya langsung Dalam gambar yang kamu kirimkan Dharma Pongrekun berpendapat bahwa AI (Artificial Intelligence) berasal dari kata intelijen dan menyebutnya sebagai mata-mata buatan yang digunakan untuk mengawasi manusia. Pendapat ini tampaknya,dapat ai nya langsung gambar kirim dharma pongrekun dapat ai  artificial intelligence  asal intelijen sebut mata buat awas manusia  dapat,can get the AI ​​directly send the image dharma pongrekun can get AI artificial intelligence origin intelligence call eyes for human alertness can,-0.3,negative
70,70,hallodms25,Kita ini keliru fokus. AI itu bukan ancaman langsung ke dompet lo atau ke hak lo untuk ngopi di pinggir jalan. Ancaman yang lebih serius itu ketika pemerintah gagal melihat masalah dasar banjir tahunan yang belum kelar transportasi publik yang setengah-setengah dan orang masih,keliru fokus  ai ancam langsung dompet lo hak lo ngopi pinggir jalan  ancam serius perintah gagal dasar banjir tahun kelar transportasi publik tengah orang,wrong focus ai directly threatens your wallet your right to drink coffee on the side of the road seriously threatens the order failed basic flooding this year public transportation in the middle of people,-0.1184523809523809,negative
71,71,sripraba95,Di satu sisi ada rasa iba karena karir mereka terancam oleh AI. AI memang meresahkan karena gegara ini korporat punya alasan untuk cut spending. Di sisi lain ada rasa puas karena karma mulai berefek ke karir mereka. Terlalu banyak minta yang seharusnya gak perlu diminta.,sisi iba karir ancam ai  ai resah gegara korporat alas cut spending  sisi puas karma efek karir  gak ,the pity side of career threatens ai ai is restless because of corporate spending cuts the satisfaction side of karma the effect of career is not,-0.05,negative
72,72,shinmiyawaki_,Ga salah kok. AI ini kan mengkolek data. Tiap prompt chat voice yang kita kirim di aplikasi AI itu didata untuk machine learning AInya dan pengembangannya. Cloudnya di mana? Di luar. Data kita itu disimpen behavior orang kita terbaca dari cara kita menggunakan AI.,ga salah  ai kolek data  prompt chat voice kirim aplikasi ai data machine learning ainya kembang  cloudnya   data disimpen behavior orang baca ai ,no mistake ai collect data prompt chat voice send ai application data machine learning ai flower cloud data stored behavior people read ai,0.0,neutral
73,73,nonaked,ㅤ AI bukan cuma tentang teknologi canggih. 𝘛𝘩𝘦𝘳𝘦 𝘢𝘳𝘦 𝘳𝘦𝘢𝘭 𝘦𝘵𝘩𝘪𝘤𝘢𝘭 𝘤𝘰𝘯𝘤𝘦𝘳𝘯𝘴 𝘣𝘪𝘢𝘴 𝘪𝘯 𝘢𝘭𝘨𝘰𝘳𝘪𝘵𝘩𝘮𝘴 𝘱𝘳𝘪𝘷𝘢𝘤𝘺 𝘪𝘴𝘴𝘶𝘦𝘴 𝘢𝘯𝘥 𝘵𝘩𝘦 𝘱𝘰𝘵𝘦𝘯𝘵𝘪𝘢𝘭 𝘮𝘪𝘴𝘶𝘴𝘦 𝘰𝘧 𝘈𝘐 𝘣𝘺 𝘵𝘩𝘦 𝘸𝘳𝘰𝘯𝘨 𝘩𝘢𝘯𝘥𝘴. ㅤㅤ, ai teknologi canggih                       ,ai advanced technology,0.4,positive
74,74,jondivar,Sudah saya katakan Al itu sangat berbahaya bagi manusia tapi ada technology anti al Potensi Risiko Bencana AI di Depan Mata Pakar Ungkap Cara Cegahnya https://t.co/wCDT68k5Iu,al bahaya manusia technology anti al potensi risiko bencana ai mata pakar cegah,al danger human technology anti al potential risk disaster ai eye expert prevent,0.0,neutral
75,75,ismailfahmi,Jadi apa itu AI? AI secara umum tidak dirancang secara inheren untuk menjadi alat mata-mata. AI adalah teknologi yang diciptakan untuk menyelesaikan berbagai tugas berdasarkan data dan algoritma seperti pengenalan pola pengambilan keputusan otomatis atau pemrosesan bahasa,ai  ai rancang inheren alat mata  ai teknologi cipta selesai tugas dasar data algoritma kenal pola ambil putus otomatis pemrosesan bahasa,ai ai design inherent eye tool ai technology creation complete basic task data algorithm pattern recognition automatic decision making language processing,0.05,positive
76,76,achmad_taher,@ismailfahmi Kekuatan utama evolusi-seleksi alam- digantikan oleh teknologi baru tingkat dewa seperti AI. Kekuatan destruktif adalah kita sendiri.,kuat utama evolusiseleksi alam ganti teknologi tingkat dewa ai  kuat destruktif ,strong primary evolution natural selection replace god level technology ai strong destructive,0.1533333333333333,positive
77,77,holopiscom,Ismail Fahmi bilang AI sebenarnya adalah alat bantu yang diciptakan untuk menyelesaikan masalah seseorang berbasis teknologi. Bukan sekadar untuk mata-mata seperti kata Dharman Pongrekun. Bos Drone Emprit Sentil Pongrekun Sebut AI Alat Mata-mata https://t.co/5NK8A80TfH,ismail fahmi bilang ai alat bantu cipta selesai bas teknologi  mata dharman pongrekun  bos drone emprit sentil pongrekun ai alat mata,ismail fahmi said ai tool creation finished bas technology eyes dharman pongrekun boss drone emprit sentil pongrekun ai tool eyes,0.0,neutral
78,78,RadenNingrat99,@NenkMonica Teknologi AI salah satu senjata ampuh untuk merusak sistem otak secara normal. Lima tahun kedepan generasi Z tdk akan mempercayai yg dirinya sendiri dan ornag lain Di brunei peringatan keras utk warganya menggunakan kecerdasan buatan ini,teknologi ai salah senjata ampuh rusak sistem otak normal  depan generasi z tdk percaya yg ornag brunei ingat keras utk warga cerdas buat,AI technology is a powerful weapon that damages the normal brain system in front of generation Z. Don't believe that Brunei people remember hard for smart citizens to do,0.0931547619047618,positive
